property_id,property_name,listing_type,price_zar,price_tier,review_count,demand_score,suburb,city,region,country,url,has_promo_flag,discount_pct,price_outlier_flag
94828.0,The Two Wild Olives,Self Catering,1250.0,Premium,101.0,11.22,Mogwase,Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/shelleys-sleepover-2,False,,False
95863.0,As Featured on Instagram Makanyane Lodge,Game Lodge,14500.0,Luxury,8.0,1.11,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/makanyane-lodge,False,,False
3707.0,Buffalo Thorn Lodge,Game Lodge,,Unknown,3.0,0.14,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/buffalo-thorn-lodge,False,,True
75150.0,Kwa Maritane Bush Lodge,Lodge,6080.0,Luxury,6.0,0.83,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/kwa-maritane-bush-lodge,False,,False
75153.0,Bakubung Bush Lodge,Lodge,7020.0,Luxury,9.0,1.25,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/bakubung-bush-lodge,False,,False
149821.0,The Botik Hides,Hotel,860.0,Mid-Range,0.0,0.0,Mogwase Unit 4,Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/the-botik-hides,False,,False
687.0,As Featured on Instagram Tshukudu Bush Lodge,Game Lodge,,Unknown,0.0,0.0,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/tshukudu,False,,True
155200.0,Maison Rosina,Self Catering,5500.0,Luxury,0.0,0.0,Mogwase Unit 4,Pilanesberg National Park,Pilanesberg National Park,South Africa,https://www.lekkeslaap.co.za/accommodation/maison-rosina,False,,False
50183.0,Kingfisher Creek Safari Cottages,Self Catering,3600.0,Luxury,24.0,3.33,Thornybush Game Reserve Thornybush Game Reserve,Thornybush Game Reserve Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/kingfisher-creek-cottage,False,,False
53975.0,Panzi Lodge,Lodge,4069.0,Luxury,0.0,0.0,Hoedspruit,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/panzi-lodge,False,,False
124242.0,Kusudalweni Safari Lodge and Spa,Lodge,9359.0,Luxury,0.0,0.0,Thornybush Game Reserve Thornybush Game Reserve,Thornybush Game Reserve Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/kusudalweni-safari-lodge-and-spa,False,,False
77643.0,Shumbalala Game Lodge,Game Lodge,,Unknown,0.0,0.0,Hoedspruit,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/shumbalala-game-lodge,False,,True
145711.0,Cheetah Paw Safari Lodge,Lodge,4800.0,Luxury,0.0,0.0,Hoedspruit,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/cheetah-paw-safari-lodge,False,,False
102593.0,Walkers Plains Camp,Lodge,,Unknown,0.0,0.0,Hoedspruit,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/walkers-plains-camp,False,,True
26544.0,As Featured on Instagram Phelwana Game Lodge,Lodge,7150.0,Luxury,2.0,0.28,Hoedspruit,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/phelwana-game-lodge,False,,False
79774.0,Tangala Safari Camp 21,Self Catering,12700.0,Luxury,1.0,0.14,Thornybush Game Reserve,Thornybush Game Reserve,Thornybush Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/tangala-safari-camp-21,False,,False
81766.0,As Featured on Instagram Umkumbe Bush Lodge Luxury Tented Camp,Lodge,12200.0,Luxury,0.0,0.0,Sabi Sand Game Reserve Sabi Sand Game Reserve,Sabi Sand Game Reserve Sabi Sand Game Reserve,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/umkumbe-bush-lodge,False,,False
144916.0,Burchell's Bush Lodge - By Dream Resorts,Self Catering,3330.0,Luxury,1.0,0.14,Kruger National Park (Kruger Park),Sabi Sand Game Reserve,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/burchells-bush-lodge,False,,False
81601.0,As Featured on Instagram Kruger Shalati - The Train on the Bridge and Garden Suites,Game Lodge,14960.0,Luxury,11.0,1.53,Skukuza,Sabi Sand Game Reserve,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/kruger-shalati---the-train-on-the-bridge,False,,False
141507.0,Aha Skukuza Safari Lodge,Lodge,3690.0,Luxury,0.0,0.0,Skukuza,Sabi Sand Game Reserve Conferencing Facilities,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/aha-skukuza-safari-lodge,False,,False
59093.0,SANParks Skukuza Rest Camp,Self Catering,414.0,Budget,100.0,7.41,Skukuza,Sabi Sand Game Reserve,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/sanparks-skukuza-rest-camp,False,,False
71992.0,Plains Camp,Self Catering,18200.0,Luxury,0.0,0.0,Sabi Sand Game Reserve,Sabi Sand Game Reserve,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/plains-camp,False,,False
142293.0,Elephant Point,Resort,11400.0,Luxury,0.0,0.0,Kruger National Park South,Mpumalanga,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/elephant-point,False,,False
82572.0,SleepOver Kruger Gate,Guest House,1178.0,Mid-Range,66.0,6.11,Kruger National Park South,Mpumalanga,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/sleepover-kruger-gate,False,,False
33760.0,Jaci's Sabi House,Game Lodge,,Unknown,0.0,0.0,Kruger National Park South,Mpumalanga,Sabi Sand Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/jacis-sabi-house,False,,True
12586.0,Isilwane Bush Camp,Self Catering,1600.0,Premium,36.0,4.0,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/isilwane-bush-camp,False,,False
32489.0,Thorn Tree Bush Camp - Tented Camps and Cabins,Self Catering,1100.0,Mid-Range,84.0,7.78,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/thorn-tree-bush-camp---tented-camps-and-campsites,False,,False
139480.0,Impala Game Ranch,Lodge,420.0,Budget,12.0,0.89,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/impala-game-ranch,False,,False
88100.0,Kierieklapper Lodge,Game Lodge,7000.0,Luxury,45.0,6.25,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/kierieklapper-lodge,False,,False
92781.0,Bushbabies Lodge Dinokeng,Game Lodge,1090.0,Mid-Range,94.0,8.7,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/bushbabies-lodge,False,,False
113841.0,Thorn Tree Bush Camp Camping Sites,Self Catering,575.0,Budget,32.0,2.37,Dinokeng Game Reserve,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/thorn-tree-bush-camp---camping-sites,False,,False
34529.0,Nyani Lodge,Game Lodge,400.0,Budget,217.0,16.07,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/nyani-lodge,False,,False
87276.0,Horizon Savannah Tented Camp and Chalets,Self Catering,1190.0,Mid-Range,77.0,7.13,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/horizon-savannah-camp-site-and-cottages,False,,False
133095.0,Dinokeng Wildreservaat Ons Grond Cabin,Self Catering,1395.0,Premium,48.0,5.33,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/ons-grond,False,,False
38873.0,Abendruhe Lodge,Self Catering,2235.0,Premium,131.0,14.56,Dinokeng,Dinokeng Game Reserve,Dinokeng Game Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/abendruhe-lodge,False,,False
78284.0,The Hidden Valley,Self Catering,1500.0,Premium,63.0,7.0,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/the-hidden-valley,False,,False
16684.0,Maninghi Lodge,Lodge,5274.0,Luxury,8.0,1.11,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/maninghi-lodge,False,,False
56898.0,Parsons Hilltop Safari Camp,Self Catering,7850.0,Luxury,7.0,0.97,Balule Nature Reserve,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/parsons-hilltop-safari-camp,False,,False
15129.0,Blyde River Cabin,Self Catering,2690.0,Luxury,33.0,4.58,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/blyde-river-cabin,False,,False
97933.0,As Featured on Instagram Ndlovu Bushvilla,Self Catering,5000.0,Luxury,12.0,1.67,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/ndlovu-bushvilla,False,,False
126075.0,Shepherds Rest,Self Catering,1450.0,Premium,10.0,1.11,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/shepards-retreat,False,,False
135797.0,Ngoma Bush Lodge,Lodge,3600.0,Luxury,0.0,0.0,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/ngoma-bush-lodge,False,,False
110207.0,Chestnut Cottage,Self Catering,3150.0,Luxury,45.0,6.25,Hoedspruit,Balule Nature Reserve,Balule Nature Reserve,South Africa,https://www.lekkeslaap.co.za/accommodation/chestnut-cottage,False,,False
3396.0,De Old Drift Guest Farm,Guest House,2100.0,Premium,49.0,5.44,Addo Elephant Park Addo Elephant Park,Addo Elephant Park Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/de-old-drift-guest-farm,False,,False
2891.0,Sundays Mouth Guesthouse,Self Catering,1985.0,Premium,23.0,2.56,Cannonville,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/sundays-mouth-guesthouse,False,,False
95590.0,Hopefield Guesthouse-Addo,Guest House,1302.0,Premium,2.0,0.22,Sunland,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/hopefield-bed-and-breakfast,False,,False
33012.0,"Addo African Home, Restaurant and Safari",Lodge,2083.0,Premium,61.0,6.78,Addo Elephant Park Addo Elephant Park,Addo Elephant Park Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/addo-african-home-restaurant-and-safari,False,,False
23065.0,Avoca River Cabins,Self Catering,952.0,Mid-Range,252.0,23.33,Sunland,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/avoca-river-cabins,False,,False
49122.0,Settle Inn Self-catering Accommodation,Self Catering,1148.0,Mid-Range,39.0,3.61,Cannonville,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/settle-inn-self-catering-accommodation,False,,False
11107.0,Kududu Guest House,B&B,1773.0,Premium,12.0,1.33,Sunland,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/kududu-guest-house,False,,False
129181.0,Suma's Rest,Self Catering,882.0,Mid-Range,11.0,1.02,Sunshine Coast,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/sumas-rest,False,,False
1133.0,Zuurberg Mountain Village,Hotel,2880.0,Luxury,18.0,2.5,Addo Elephant Park Addo Elephant Park,Addo Elephant Park Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/zuurberg-mountain-village,False,,False
50526.0,Bietjie Rus,B&B,1400.0,Premium,27.0,3.0,Sunland,Addo Elephant Park,Addo Elephant Park,South Africa,https://www.lekkeslaap.co.za/accommodation/bietjie-rus,False,,False
44841.0,Mulberry Rest,Self Catering,1300.0,Premium,34.0,3.78,Middelpos,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/mulberry-rest,False,,False
50704.0,Augrabies Falls Lodge & Camp,Lodge,419.0,Budget,588.0,43.56,Augrabies,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/augrabies-falls-lodge--camp,False,,False
7932.0,Ou Skool Guest House,Guest House,1320.0,Premium,213.0,23.67,Green Kalahari,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/ou-skool-guest-house,False,,False
126726.0,Bezalel Wine & Brandy Estate,Lodge,765.0,Mid-Range,29.0,2.69,Dyasons Klip Settlement,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/bezalel-wine--brandy-estate,False,,False
18996.0,Green Kalahari Guesthouse,Guest House,1242.0,Premium,79.0,8.78,Oosterville,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/green-kalahari-guesthouse,False,,False
39240.0,DeVosRus Gastehuis,Guest House,1398.0,Premium,80.0,8.89,Kathu,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/devosrus-gastehuis,False,,False
8412.0,@ Belurana River Manor,Guest House,2000.0,Premium,41.0,4.56,Upington,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/belurana-river-manor,False,,False
13551.0,Belihante Lodge,Self Catering,850.0,Mid-Range,221.0,20.46,Upington,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/belihante-lodge,False,,False
3544.0,African Vineyard Boutique Hotel & Spa,Hotel,1990.0,Premium,99.0,11.0,Kanoneiland,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/african-vineyard-guesthouse--wellness-spa,False,,False
130926.0,Steenbok Selfsorg,Self Catering,1125.0,Mid-Range,47.0,4.35,Brandvlei,Kalahari,Kalahari,South Africa,https://www.lekkeslaap.co.za/accommodation/steenbok-selfsorg,False,,False
6720.0,The Fever Tree Guest House,Guest House,900.0,Mid-Range,42.0,3.89,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/the-fever-tree-guest-house,False,,False
156421.0,First Light Serenity,Self Catering,2934.0,Luxury,0.0,0.0,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/first-light-serenity,False,,False
889.0,Leopard Walk Lodge,Game Lodge,3780.0,Luxury,67.0,9.31,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/leopard-walk-lodge,False,,False
67038.0,Bonamanzi Game Reserve - Rustic 2 Sleeper Tree Houses,Self Catering,1850.0,Premium,10.0,1.11,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/bonamanzi-game-reserve---rustic-2-sleeper-tree-houses,False,,False
3950.0,Emdoneni Lodge,Game Lodge,3310.0,Luxury,7.0,0.97,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/emdoneni-lodge,False,,False
74792.0,Hluhluwe Bush Camp,Self Catering,2025.0,Premium,16.0,1.78,Hluhluwe,Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/hluhluwe-bush-camp,False,,False
92433.0,As Featured on Instagram Tinswari Self-catering Chalets,Self Catering,5500.0,Luxury,0.0,0.0,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/tinswari-chalets,False,,False
90555.0,Hluhluwe Bush Camp Glamping Village,Self Catering,950.0,Mid-Range,23.0,2.13,Hluhluwe,Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/hluhluwe-bush-camp-glamping-village,False,,False
12326.0,Bonamanzi Game Reserve - Lalapanzi,Game Lodge,2590.0,Luxury,19.0,2.64,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/bonamanzi-game-reserve---lalapanzi,False,,False
105250.0,Thornwood,Self Catering,6700.0,Luxury,1.0,0.14,Hluhluwe Hluhluwe,Hluhluwe Hluhluwe,Hluhluwe,South Africa,https://www.lekkeslaap.co.za/accommodation/thornwood,False,,False
127105.0,Cottonwood Cove,Self Catering,900.0,Mid-Range,47.0,4.35,Howick,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/cottonwood-cove,False,,False
23098.0,Hawklee Country House,Guest House,1690.0,Premium,34.0,3.78,Nottingham Road,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/hawklee-country-house,False,,False
142035.0,Burnside Lodge,Self Catering,2560.0,Luxury,2.0,0.28,Balgowan,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/burnside-lodge,False,,False
126086.0,Glen Eden Lodge,Guest House,1747.0,Premium,18.0,2.0,Balgowan,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/glen-eden-lodge,False,,False
115955.0,The Aloe Garden Cottage,Self Catering,1100.0,Mid-Range,12.0,1.11,Howick,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/the-aloe-garden-cottage,False,,False
121454.0,Fraser Retreat,Self Catering,2250.0,Premium,8.0,0.89,Howick,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/fraser-retreat,False,,False
15482.0,Glen Ormond Guest House,Guest House,1380.0,Premium,115.0,12.78,Rosetta,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/glen-ormond-guest-house,False,,False
132495.0,Miracle Mountain Forest Cottage,Self Catering,2800.0,Luxury,9.0,1.25,Midlands Meander Midlands Meander,Midlands Meander Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/miracle-mountain-forest-cottage,False,,False
43025.0,Otters Den Self-catering Cottages,Self Catering,1960.0,Premium,84.0,9.33,Nottingham Road,Midlands Meander,Midlands Meander,South Africa,https://www.lekkeslaap.co.za/accommodation/otters-den-self-catering-cottages,False,,False
18049.0,Art Gallery Guest House,Guest House,1148.0,Mid-Range,109.0,10.09,Haenertsburg,Haenertsburg Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/art-gallery-guest-house,False,,False
98347.0,Verkijken Cottage,Self Catering,1959.0,Premium,13.0,1.44,Haenertsburg,Haenertsburg Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/verkijken-cottage,False,,False
37332.0,Pavetta Country House,Self Catering,4000.0,Luxury,71.0,9.86,Magoebaskloof Magoebaskloof,Magoebaskloof Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/pavetta-country-house,False,,False
88510.0,Our Bush House,Self Catering,2800.0,Luxury,2.0,0.28,Haenertsburg,Haenertsburg Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/our-bush-house,False,,False
113973.0,Seloko Guest Cottage,Guest House,1200.0,Premium,7.0,0.78,Magoebaskloof Magoebaskloof,Magoebaskloof Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/seloko-guest-cottage,False,,False
92017.0,Cussonia Cottage,Self Catering,1959.0,Premium,5.0,0.56,Magoebaskloof Magoebaskloof,Magoebaskloof Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/cussonia-cottage,False,,False
41220.0,House of Art,Guest House,1150.0,Mid-Range,40.0,3.7,Haenertsburg,Haenertsburg Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/house-of-arts,False,,False
28543.0,Boscobel Cottages,Self Catering,1100.0,Mid-Range,64.0,5.93,Magoebaskloof Magoebaskloof,Magoebaskloof Magoebaskloof,Magoebaskloof,South Africa,https://www.lekkeslaap.co.za/accommodation/boscobel-cottages,False,,False
